name,img,img_analysis,threeD,in:Iteration,in:Grid Type,in:FAR,in:Density Distribution (%),in:Greenspace (%),in:Park Attractor (type),in:Building Type (type),out:Landmark View (sm),out:Daylighting,out:Energy Efficiency Ratio,out:Hours Add. Comfort,out:Surprise,out:Population
Design Space,images/image_01621.png,images/analysis_01621.png,json/01621.json,1621,3,9,1.5 To 1.0,0.15,0,1,1005.52,78.41,10.75,354,0.19,31935
Design Space,images/image_01622.png,images/analysis_01622.png,json/01622.json,1622,3,9,1.5 To 1.0,0.3,0,1,822.26,75.51,14.07,291,0.24,31935
Design Space,images/image_01623.png,images/analysis_01623.png,json/01623.json,1623,3,9,1.5 To 1.0,0.6,0,1,821.12,66.1,25.11,210,0.35,31935
Design Space,images/image_01624.png,images/analysis_01624.png,json/01624.json,1624,3,9,1.5 To 1.0,0.05,1,1,400.90,77.82,10.57,400,0.15,31935
Design Space,images/image_01625.png,images/analysis_01625.png,json/01625.json,1625,3,9,1.5 To 1.0,0.15,1,1,426.17,77.12,11.31,328,0.16,31935
Design Space,images/image_01626.png,images/analysis_01626.png,json/01626.json,1626,3,9,1.5 To 1.0,0.3,1,1,356.38,74.96,14.12,281,0.16,31935
Design Space,images/image_01627.png,images/analysis_01627.png,json/01627.json,1627,3,9,1.5 To 1.0,0.6,1,1,861.00,66.54,28.77,243,0.16,31935
Design Space,images/image_01628.png,images/analysis_01628.png,json/01628.json,1628,3,9,1.5 To 1.0,0.05,2,1,193.67,77.85,9.54,413,0.18,31935
Design Space,images/image_01629.png,images/analysis_01629.png,json/01629.json,1629,3,9,1.5 To 1.0,0.15,2,1,842.50,80.65,10.28,391,0.16,31935
Design Space,images/image_01630.png,images/analysis_01630.png,json/01630.json,1630,3,9,1.5 To 1.0,0.3,2,1,974.15,89.69,12.49,369,0.22,31935
Design Space,images/image_01631.png,images/analysis_01631.png,json/01631.json,1631,3,9,1.5 To 1.0,0.6,2,1,928.26,90.24,21.6,331,0.38,31935
Design Space,images/image_01632.png,images/analysis_01632.png,json/01632.json,1632,4,9,1.5 To 1.0,0.05,0,1,226.02,71.13,9.3,320,0.25,31935
Design Space,images/image_01633.png,images/analysis_01633.png,json/01633.json,1633,4,9,1.5 To 1.0,0.15,0,1,885.86,70.96,10.37,276,0.24,31935
Design Space,images/image_01634.png,images/analysis_01634.png,json/01634.json,1634,4,9,1.5 To 1.0,0.3,0,1,788.74,73.85,13.96,248,0.25,31935
Design Space,images/image_01635.png,images/analysis_01635.png,json/01635.json,1635,4,9,1.5 To 1.0,0.6,0,1,520.02,73.21,24.56,190,0.42,31935
Design Space,images/image_01636.png,images/analysis_01636.png,json/01636.json,1636,4,9,1.5 To 1.0,0.05,1,1,424.63,72.68,9.32,316,0.24,31935
Design Space,images/image_01637.png,images/analysis_01637.png,json/01637.json,1637,4,9,1.5 To 1.0,0.15,1,1,902.76,74.53,11.33,280,0.26,31935
Design Space,images/image_01638.png,images/analysis_01638.png,json/01638.json,1638,4,9,1.5 To 1.0,0.3,1,1,905.77,75.28,13.34,245,0.24,31935
Design Space,images/image_01639.png,images/analysis_01639.png,json/01639.json,1639,4,9,1.5 To 1.0,0.6,1,1,568.07,70.44,23.93,178,0.2,31935
Design Space,images/image_01640.png,images/analysis_01640.png,json/01640.json,1640,4,9,1.5 To 1.0,0.05,2,1,324.23,71.94,9.35,323,0.27,31935
Design Space,images/image_01641.png,images/analysis_01641.png,json/01641.json,1641,4,9,1.5 To 1.0,0.15,2,1,787.58,77.21,11.12,312,0.21,31935
Design Space,images/image_01642.png,images/analysis_01642.png,json/01642.json,1642,4,9,1.5 To 1.0,0.3,2,1,968.34,85.24,12.34,294,0.3,31935
Design Space,images/image_01643.png,images/analysis_01643.png,json/01643.json,1643,4,9,1.5 To 1.0,0.6,2,1,801.70,93.22,21.1,299,0.44,31935
Design Space,images/image_01644.png,images/analysis_01644.png,json/01644.json,1644,5,9,1.5 To 1.0,0.05,0,1,916.50,71.94,8.94,327,0.26,31935
Design Space,images/image_01645.png,images/analysis_01645.png,json/01645.json,1645,5,9,1.5 To 1.0,0.15,0,1,931.90,73.26,10.47,290,0.29,31935
Design Space,images/image_01646.png,images/analysis_01646.png,json/01646.json,1646,5,9,1.5 To 1.0,0.3,0,1,812.42,74.32,13.71,221,0.34,31935
Design Space,images/image_01647.png,images/analysis_01647.png,json/01647.json,1647,5,9,1.5 To 1.0,0.6,0,1,325.58,73.02,21.1,184,0.42,31935
Design Space,images/image_01648.png,images/analysis_01648.png,json/01648.json,1648,5,9,1.5 To 1.0,0.05,1,1,304.53,74.28,10.64,336,0.26,31935
Design Space,images/image_01649.png,images/analysis_01649.png,json/01649.json,1649,5,9,1.5 To 1.0,0.15,1,1,923.40,74.39,11.57,288,0.25,31935
Design Space,images/image_01650.png,images/analysis_01650.png,json/01650.json,1650,5,9,1.5 To 1.0,0.3,1,1,381.47,72.87,13.36,201,0.22,31935
Design Space,images/image_01651.png,images/analysis_01651.png,json/01651.json,1651,5,9,1.5 To 1.0,0.6,1,1,1024.53,66.96,25.22,170,0.21,31935
Design Space,images/image_01652.png,images/analysis_01652.png,json/01652.json,1652,5,9,1.5 To 1.0,0.05,2,1,173.66,72.28,8.93,321,0.26,31935
Design Space,images/image_01653.png,images/analysis_01653.png,json/01653.json,1653,5,9,1.5 To 1.0,0.15,2,1,273.91,79.3,10.72,325,0.28,31935
Design Space,images/image_01654.png,images/analysis_01654.png,json/01654.json,1654,5,9,1.5 To 1.0,0.3,2,1,1002.91,83.08,12.17,308,0.31,31935
Design Space,images/image_01655.png,images/analysis_01655.png,json/01655.json,1655,5,9,1.5 To 1.0,0.6,2,1,653.29,89.34,20.93,288,0.4,31935
Design Space,images/image_01656.png,images/analysis_01656.png,json/01656.json,1656,0,9,1.5 To 1.0,0.05,0,2,206.13,70.18,13.21,464,0.19,31935
Design Space,images/image_01657.png,images/analysis_01657.png,json/01657.json,1657,0,9,1.5 To 1.0,0.15,0,2,722.90,74.05,14.97,359,0.19,31935
Design Space,images/image_01658.png,images/analysis_01658.png,json/01658.json,1658,0,9,1.5 To 1.0,0.3,0,2,639.94,72.63,20.91,274,0.24,31935
Design Space,images/image_01659.png,images/analysis_01659.png,json/01659.json,1659,0,9,1.5 To 1.0,0.6,0,2,1034.95,64.14,39.08,189,0.38,31935
Design Space,images/image_01660.png,images/analysis_01660.png,json/01660.json,1660,0,9,1.5 To 1.0,0.05,1,2,456.18,72.41,15.08,441,0.19,31935
Design Space,images/image_01661.png,images/analysis_01661.png,json/01661.json,1661,0,9,1.5 To 1.0,0.15,1,2,620.85,74.3,16.52,353,0.19,31935
Design Space,images/image_01662.png,images/analysis_01662.png,json/01662.json,1662,0,9,1.5 To 1.0,0.3,1,2,884.43,74.68,19.68,285,0.2,31935
Design Space,images/image_01663.png,images/analysis_01663.png,json/01663.json,1663,0,9,1.5 To 1.0,0.6,1,2,1144.83,72.56,33.04,238,0.19,31935
Design Space,images/image_01664.png,images/analysis_01664.png,json/01664.json,1664,0,9,1.5 To 1.0,0.05,2,2,620.48,70.89,13.16,471,0.2,31935
Design Space,images/image_01665.png,images/analysis_01665.png,json/01665.json,1665,0,9,1.5 To 1.0,0.15,2,2,745.86,76.57,16.48,448,0.17,31935
Design Space,images/image_01666.png,images/analysis_01666.png,json/01666.json,1666,0,9,1.5 To 1.0,0.3,2,2,968.53,86.21,17.72,338,0.35,31935
Design Space,images/image_01667.png,images/analysis_01667.png,json/01667.json,1667,0,9,1.5 To 1.0,0.6,2,2,406.10,89.55,30.68,367,0.44,31935
Design Space,images/image_01668.png,images/analysis_01668.png,json/01668.json,1668,1,9,1.5 To 1.0,0.05,0,2,476.12,71.17,12.36,443,0.2,31935
Design Space,images/image_01669.png,images/analysis_01669.png,json/01669.json,1669,1,9,1.5 To 1.0,0.15,0,2,450.98,74.69,14.45,381,0.21,31935
Design Space,images/image_01670.png,images/analysis_01670.png,json/01670.json,1670,1,9,1.5 To 1.0,0.3,0,2,379.48,74.29,19.89,300,0.29,31935
Design Space,images/image_01671.png,images/analysis_01671.png,json/01671.json,1671,1,9,1.5 To 1.0,0.6,0,2,491.45,60.32,39.51,187,0.37,31935
Design Space,images/image_01672.png,images/analysis_01672.png,json/01672.json,1672,1,9,1.5 To 1.0,0.05,1,2,632.58,73.76,14.82,429,0.25,31935
Design Space,images/image_01673.png,images/analysis_01673.png,json/01673.json,1673,1,9,1.5 To 1.0,0.15,1,2,481.27,72.56,17,335,0.18,31935
Design Space,images/image_01674.png,images/analysis_01674.png,json/01674.json,1674,1,9,1.5 To 1.0,0.3,1,2,943.78,76.57,18.96,290,0.21,31935
Design Space,images/image_01675.png,images/analysis_01675.png,json/01675.json,1675,1,9,1.5 To 1.0,0.6,1,2,1061.72,71.07,35.49,234,0.19,31935
Design Space,images/image_01676.png,images/analysis_01676.png,json/01676.json,1676,1,9,1.5 To 1.0,0.05,2,2,386.87,71.79,12.55,440,0.19,31935
Design Space,images/image_01677.png,images/analysis_01677.png,json/01677.json,1677,1,9,1.5 To 1.0,0.15,2,2,549.48,78.04,16.02,424,0.21,31935
Design Space,images/image_01678.png,images/analysis_01678.png,json/01678.json,1678,1,9,1.5 To 1.0,0.3,2,2,1058.43,85.62,17.48,371,0.33,31935
Design Space,images/image_01679.png,images/analysis_01679.png,json/01679.json,1679,1,9,1.5 To 1.0,0.6,2,2,161.16,90.5,31.55,381,0.42,31935
Design Space,images/image_01680.png,images/analysis_01680.png,json/01680.json,1680,2,9,1.5 To 1.0,0.05,0,2,200.55,76.27,11.74,418,0.16,31935
Design Space,images/image_01681.png,images/analysis_01681.png,json/01681.json,1681,2,9,1.5 To 1.0,0.15,0,2,370.48,77.72,16.66,371,0.21,31935
Design Space,images/image_01682.png,images/analysis_01682.png,json/01682.json,1682,2,9,1.5 To 1.0,0.3,0,2,364.73,76.06,19.89,317,0.29,31935
Design Space,images/image_01683.png,images/analysis_01683.png,json/01683.json,1683,2,9,1.5 To 1.0,0.6,0,2,871.06,69.39,36.43,234,0.39,31935
Design Space,images/image_01684.png,images/analysis_01684.png,json/01684.json,1684,2,9,1.5 To 1.0,0.05,1,2,950.25,76.31,11.88,404,0.2,31935
Design Space,images/image_01685.png,images/analysis_01685.png,json/01685.json,1685,2,9,1.5 To 1.0,0.15,1,2,951.32,76.23,16.66,351,0.17,31935
Design Space,images/image_01686.png,images/analysis_01686.png,json/01686.json,1686,2,9,1.5 To 1.0,0.3,1,2,587.24,73.98,19.96,316,0.2,31935
Design Space,images/image_01687.png,images/analysis_01687.png,json/01687.json,1687,2,9,1.5 To 1.0,0.6,1,2,556.74,65.18,41.18,297,0.14,31935
Design Space,images/image_01688.png,images/analysis_01688.png,json/01688.json,1688,2,9,1.5 To 1.0,0.05,2,2,584.02,76.65,12.17,418,0.19,31935
Design Space,images/image_01689.png,images/analysis_01689.png,json/01689.json,1689,2,9,1.5 To 1.0,0.15,2,2,541.27,78.82,16.18,428,0.2,31935
Design Space,images/image_01690.png,images/analysis_01690.png,json/01690.json,1690,2,9,1.5 To 1.0,0.3,2,2,794.57,89.58,17.51,387,0.39,31935
Design Space,images/image_01691.png,images/analysis_01691.png,json/01691.json,1691,2,9,1.5 To 1.0,0.6,2,2,925.84,95.59,30.92,443,0.39,31935
Design Space,images/image_01692.png,images/analysis_01692.png,json/01692.json,1692,3,9,1.5 To 1.0,0.05,0,2,644.52,74.62,12.02,442,0.12,31935
Design Space,images/image_01693.png,images/analysis_01693.png,json/01693.json,1693,3,9,1.5 To 1.0,0.15,0,2,1034.26,77.95,14.8,393,0.21,31935
Design Space,images/image_01694.png,images/analysis_01694.png,json/01694.json,1694,3,9,1.5 To 1.0,0.3,0,2,453.13,75.17,20.45,326,0.3,31935
Design Space,images/image_01695.png,images/analysis_01695.png,json/01695.json,1695,3,9,1.5 To 1.0,0.6,0,2,879.41,66.34,38.76,232,0.36,31935
Design Space,images/image_01696.png,images/analysis_01696.png,json/01696.json,1696,3,9,1.5 To 1.0,0.05,1,2,453.06,76.96,14.51,434,0.16,31935
Design Space,images/image_01697.png,images/analysis_01697.png,json/01697.json,1697,3,9,1.5 To 1.0,0.15,1,2,375.00,76.75,16.13,372,0.16,31935
Design Space,images/image_01698.png,images/analysis_01698.png,json/01698.json,1698,3,9,1.5 To 1.0,0.3,1,2,937.74,73.5,20.75,334,0.17,31935
Design Space,images/image_01699.png,images/analysis_01699.png,json/01699.json,1699,3,9,1.5 To 1.0,0.6,1,2,961.00,65.48,39.86,296,0.16,31935
Design Space,images/image_01700.png,images/analysis_01700.png,json/01700.json,1700,3,9,1.5 To 1.0,0.05,2,2,873.36,74.75,12.16,441,0.15,31935
Design Space,images/image_01701.png,images/analysis_01701.png,json/01701.json,1701,3,9,1.5 To 1.0,0.15,2,2,919.80,79.55,13.78,430,0.17,31935
Design Space,images/image_01702.png,images/analysis_01702.png,json/01702.json,1702,3,9,1.5 To 1.0,0.3,2,2,1120.54,89.1,17.25,399,0.32,31935
Design Space,images/image_01703.png,images/analysis_01703.png,json/01703.json,1703,3,9,1.5 To 1.0,0.6,2,2,306.43,90.43,30.58,375,0.4,31935
Design Space,images/image_01704.png,images/analysis_01704.png,json/01704.json,1704,4,9,1.5 To 1.0,0.05,0,2,201.32,73.12,11.31,355,0.22,31935
Design Space,images/image_01705.png,images/analysis_01705.png,json/01705.json,1705,4,9,1.5 To 1.0,0.15,0,2,434.42,74.49,13.63,313,0.21,31935
Design Space,images/image_01706.png,images/analysis_01706.png,json/01706.json,1706,4,9,1.5 To 1.0,0.3,0,2,356.55,76.46,20.04,273,0.27,31935
Design Space,images/image_01707.png,images/analysis_01707.png,json/01707.json,1707,4,9,1.5 To 1.0,0.6,0,2,993.42,73.01,36.7,202,0.43,31935
Design Space,images/image_01708.png,images/analysis_01708.png,json/01708.json,1708,4,9,1.5 To 1.0,0.05,1,2,958.43,75.2,11.62,359,0.23,31935
Design Space,images/image_01709.png,images/analysis_01709.png,json/01709.json,1709,4,9,1.5 To 1.0,0.15,1,2,505.53,78.5,16.15,320,0.26,31935
Design Space,images/image_01710.png,images/analysis_01710.png,json/01710.json,1710,4,9,1.5 To 1.0,0.3,1,2,908.32,77.1,19.61,283,0.23,31935
Design Space,images/image_01711.png,images/analysis_01711.png,json/01711.json,1711,4,9,1.5 To 1.0,0.6,1,2,844.18,73.32,36.36,216,0.2,31935
Design Space,images/image_01712.png,images/analysis_01712.png,json/01712.json,1712,4,9,1.5 To 1.0,0.05,2,2,500.31,73.16,11.43,366,0.23,31935
Design Space,images/image_01713.png,images/analysis_01713.png,json/01713.json,1713,4,9,1.5 To 1.0,0.15,2,2,726.06,80.38,15.25,345,0.24,31935
Design Space,images/image_01714.png,images/analysis_01714.png,json/01714.json,1714,4,9,1.5 To 1.0,0.3,2,2,1033.01,88.67,17.9,324,0.37,31935
Design Space,images/image_01715.png,images/analysis_01715.png,json/01715.json,1715,4,9,1.5 To 1.0,0.6,2,2,879.26,94.38,27.32,300,0.49,31935
Design Space,images/image_01716.png,images/analysis_01716.png,json/01716.json,1716,5,9,1.5 To 1.0,0.05,0,2,437.64,70.34,11.35,387,0.25,31935
Design Space,images/image_01717.png,images/analysis_01717.png,json/01717.json,1717,5,9,1.5 To 1.0,0.15,0,2,256.07,73.21,13.85,321,0.3,31935
Design Space,images/image_01718.png,images/analysis_01718.png,json/01718.json,1718,5,9,1.5 To 1.0,0.3,0,2,870.31,74.28,19.98,252,0.32,31935
Design Space,images/image_01719.png,images/analysis_01719.png,json/01719.json,1719,5,9,1.5 To 1.0,0.6,0,2,925.83,72.83,29.52,195,0.43,31935
Design Space,images/image_01720.png,images/analysis_01720.png,json/01720.json,1720,5,9,1.5 To 1.0,0.05,1,2,925.98,73.5,14.24,391,0.23,31935
Design Space,images/image_01721.png,images/analysis_01721.png,json/01721.json,1721,5,9,1.5 To 1.0,0.15,1,2,523.21,73.66,16.25,329,0.22,31935
Design Space,images/image_01722.png,images/analysis_01722.png,json/01722.json,1722,5,9,1.5 To 1.0,0.3,1,2,958.80,74.13,19.28,243,0.23,31935
Design Space,images/image_01723.png,images/analysis_01723.png,json/01723.json,1723,5,9,1.5 To 1.0,0.6,1,2,905.37,66.94,37.29,219,0.21,31935
Design Space,images/image_01724.png,images/analysis_01724.png,json/01724.json,1724,5,9,1.5 To 1.0,0.05,2,2,235.85,74.66,11.21,391,0.27,31935
Design Space,images/image_01725.png,images/analysis_01725.png,json/01725.json,1725,5,9,1.5 To 1.0,0.15,2,2,579.59,79.23,14.84,369,0.25,31935
Design Space,images/image_01726.png,images/analysis_01726.png,json/01726.json,1726,5,9,1.5 To 1.0,0.3,2,2,799.42,85,17.77,350,0.32,31935
Design Space,images/image_01727.png,images/analysis_01727.png,json/01727.json,1727,5,9,1.5 To 1.0,0.6,2,2,1200.93,89.47,30.33,331,0.42,31935
Design Space,images/image_01728.png,images/analysis_01728.png,json/01728.json,1728,0,5,2.0 To 1.0,0.05,0,0,767.15,41.14,4.96,373,0.3,17742
Design Space,images/image_01729.png,images/analysis_01729.png,json/01729.json,1729,0,5,2.0 To 1.0,0.15,0,0,345.24,52.07,6.49,337,0.34,17742
Design Space,images/image_01730.png,images/analysis_01730.png,json/01730.json,1730,0,5,2.0 To 1.0,0.3,0,0,132.91,57.61,8.4,262,0.31,17742
Design Space,images/image_01731.png,images/analysis_01731.png,json/01731.json,1731,0,5,2.0 To 1.0,0.6,0,0,268.58,73.99,12.58,161,0.37,17742
Design Space,images/image_01732.png,images/analysis_01732.png,json/01732.json,1732,0,5,2.0 To 1.0,0.05,1,0,680.15,40.92,5.01,340,0.35,17742
Design Space,images/image_01733.png,images/analysis_01733.png,json/01733.json,1733,0,5,2.0 To 1.0,0.15,1,0,81.61,52.04,6.81,315,0.3,17742
Design Space,images/image_01734.png,images/analysis_01734.png,json/01734.json,1734,0,5,2.0 To 1.0,0.3,1,0,564.47,56.24,8.44,257,0.25,17742
Design Space,images/image_01735.png,images/analysis_01735.png,json/01735.json,1735,0,5,2.0 To 1.0,0.6,1,0,503.31,74.06,12.25,157,0.15,17742
Design Space,images/image_01736.png,images/analysis_01736.png,json/01736.json,1736,0,5,2.0 To 1.0,0.05,2,0,78.24,41.74,4.95,365,0.4,17742
Design Space,images/image_01737.png,images/analysis_01737.png,json/01737.json,1737,0,5,2.0 To 1.0,0.15,2,0,653.39,58.22,6.5,361,0.42,17742
Design Space,images/image_01738.png,images/analysis_01738.png,json/01738.json,1738,0,5,2.0 To 1.0,0.3,2,0,519.48,74.24,8.68,363,0.41,17742
Design Space,images/image_01739.png,images/analysis_01739.png,json/01739.json,1739,0,5,2.0 To 1.0,0.6,2,0,901.29,93.43,11.74,257,0.37,17742
Design Space,images/image_01740.png,images/analysis_01740.png,json/01740.json,1740,1,5,2.0 To 1.0,0.05,0,0,542.71,39.9,4.4,374,0.32,17742
Design Space,images/image_01741.png,images/analysis_01741.png,json/01741.json,1741,1,5,2.0 To 1.0,0.15,0,0,217.17,51.46,6,348,0.29,17742
Design Space,images/image_01742.png,images/analysis_01742.png,json/01742.json,1742,1,5,2.0 To 1.0,0.3,0,0,644.62,54.56,7.41,274,0.24,17742
Design Space,images/image_01743.png,images/analysis_01743.png,json/01743.json,1743,1,5,2.0 To 1.0,0.6,0,0,601.30,64.02,15.82,170,0.35,17742
Design Space,images/image_01744.png,images/analysis_01744.png,json/01744.json,1744,1,5,2.0 To 1.0,0.05,1,0,83.01,40.76,4.42,351,0.28,17742
Design Space,images/image_01745.png,images/analysis_01745.png,json/01745.json,1745,1,5,2.0 To 1.0,0.15,1,0,634.22,47.86,6.06,285,0.21,17742
Design Space,images/image_01746.png,images/analysis_01746.png,json/01746.json,1746,1,5,2.0 To 1.0,0.3,1,0,211.81,56.34,7.37,273,0.28,17742
Design Space,images/image_01747.png,images/analysis_01747.png,json/01747.json,1747,1,5,2.0 To 1.0,0.6,1,0,962.12,69.34,14.09,156,0.16,17742
Design Space,images/image_01748.png,images/analysis_01748.png,json/01748.json,1748,1,5,2.0 To 1.0,0.05,2,0,93.05,40.33,4.27,365,0.38,17742
Design Space,images/image_01749.png,images/analysis_01749.png,json/01749.json,1749,1,5,2.0 To 1.0,0.15,2,0,117.72,55.95,5.74,385,0.35,17742
Design Space,images/image_01750.png,images/analysis_01750.png,json/01750.json,1750,1,5,2.0 To 1.0,0.3,2,0,436.08,70.87,7.26,393,0.37,17742
Design Space,images/image_01751.png,images/analysis_01751.png,json/01751.json,1751,1,5,2.0 To 1.0,0.6,2,0,859.22,91.68,13.29,273,0.52,17742
Design Space,images/image_01752.png,images/analysis_01752.png,json/01752.json,1752,2,5,2.0 To 1.0,0.05,0,0,249.76,36.97,4.47,379,0.25,17742
Design Space,images/image_01753.png,images/analysis_01753.png,json/01753.json,1753,2,5,2.0 To 1.0,0.15,0,0,985.02,51.74,6.48,345,0.31,17742
Design Space,images/image_01754.png,images/analysis_01754.png,json/01754.json,1754,2,5,2.0 To 1.0,0.3,0,0,378.50,59.58,8.01,321,0.25,17742
Design Space,images/image_01755.png,images/analysis_01755.png,json/01755.json,1755,2,5,2.0 To 1.0,0.6,0,0,347.50,65.55,15.49,188,0.42,17742
Design Space,images/image_01756.png,images/analysis_01756.png,json/01756.json,1756,2,5,2.0 To 1.0,0.05,1,0,209.31,36.69,4.48,355,0.32,17742
Design Space,images/image_01757.png,images/analysis_01757.png,json/01757.json,1757,2,5,2.0 To 1.0,0.15,1,0,539.35,47.18,6.36,318,0.26,17742
Design Space,images/image_01758.png,images/analysis_01758.png,json/01758.json,1758,2,5,2.0 To 1.0,0.3,1,0,874.14,57.26,7.31,293,0.23,17742
Design Space,images/image_01759.png,images/analysis_01759.png,json/01759.json,1759,2,5,2.0 To 1.0,0.6,1,0,568.62,62.13,16.97,165,0.15,17742
Design Space,images/image_01760.png,images/analysis_01760.png,json/01760.json,1760,2,5,2.0 To 1.0,0.05,2,0,233.98,39.92,4.38,384,0.38,17742
Design Space,images/image_01761.png,images/analysis_01761.png,json/01761.json,1761,2,5,2.0 To 1.0,0.15,2,0,160.24,58.14,6.15,414,0.44,17742
Design Space,images/image_01762.png,images/analysis_01762.png,json/01762.json,1762,2,5,2.0 To 1.0,0.3,2,0,703.91,72.74,7.59,392,0.42,17742
Design Space,images/image_01763.png,images/analysis_01763.png,json/01763.json,1763,2,5,2.0 To 1.0,0.6,2,0,824.66,88.43,13.4,281,0.43,17742
Design Space,images/image_01764.png,images/analysis_01764.png,json/01764.json,1764,3,5,2.0 To 1.0,0.05,0,0,108.50,35.18,4.4,376,0.33,17742
Design Space,images/image_01765.png,images/analysis_01765.png,json/01765.json,1765,3,5,2.0 To 1.0,0.15,0,0,873.20,48.93,6.11,369,0.28,17742
Design Space,images/image_01766.png,images/analysis_01766.png,json/01766.json,1766,3,5,2.0 To 1.0,0.3,0,0,982.02,55.5,7.29,317,0.23,17742
